"name","area_2_1_15_J17_noOTA","area_2_2_15_J17_noOTA","area_2_3_15_J17_noOTA","area_2_1_15_J25_noOTA","area_2_2_15_J25_noOTA","area_2_3_15_J25_noOTA","area_10_1_15_J17_OTA","area_10_2_15_J17_OTA","area_10_3_15_J17_OTA","area_10_1_15_J25_OTA","area_10_2_15_J25_OTA","area_10_3_15_J25_OTA"
"group","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_noOTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA","cC_OTA"
"Ethanol, 2,2â€²-[(2-undecyl-4(5H)-oxazolylidene)bis(methyleneoxy)]bis-","489936.383188447","277750.989787805","253379.569980457","6458.65530899989","198922.896288558","189452.295321227","9082.45084173611","5284.08725598498","6111.96786251818","38330.371816534","3044.55401135664","23014.4566387023"
"Ethanolamine","462165.073126709","418676.555891589","452604.436309019","325137.571641673","252752.892436353","336547.028390283","336501.30214096","534766.934639653","491431.855591105","607579.155336271","559251.413983","157590.937259197"
"Ethephon","25583.7094780748","22434.1382552796","62509.4058686891","30358.2038669574","37024.2108251228","1158437.16164913","52053.5754385055","796262.975083083","18065.071937767","20299.8612075498","17112.980975053","14466.366181155"
"Ethyl 1-Boc-4-isopropyl-4-piperidinecarboxylate","90807.0084110083","110324.729665782","87368.7314737446","91290.1936679137","108701.244500106","97385.6056945341","90161.385244325","102283.157909716","92291.4067327405","100545.608682121","89913.7043324518","95157.9031138787"
"ethyl 9,9-dimethoxynonanoate","2614.37813622315","2579.62575268066","2525.3440466508","2535.485230421","2520.26600265616","2486.99716581591","595494.907022389","666869.921139706","440634.53036633","917943.831272601","920926.439878253","1186855.95223212"
"ETHYL LAUROYL ARGINATE","4229781.17963929","4201500.54605598","4196136.44524635","4253364.7456134","4167763.77201454","4293066.42323633","4389184.09396606","4129402.9922235","4125263.71190179","4339203.6259152","4520184.21998414","4289381.52857882"
"Ethyl N-Boc-DL-nipecotate","122847.760836244","86383.6208910085","95753.3448248192","688767.836486022","199480.927679791","152091.398340544","710835.361043445","618994.309872864","748078.126162072","421314.360750106","541474.727917865","464489.721073039"
"Ethyl3-oxohexanoate","221979.244011697","341656.464258036","83511.0399463254","427823.447306379","369960.370892571","287619.797474341","572863.713331125","516310.416910674","550290.3804904","722531.757011388","965182.106447155","741008.308097764"
"Etoglucid","1229878.20026779","1861243.31775015","999910.930900731","158504.241789858","93557.0796585298","84763.6129617421","248323.169351176","233035.91593986","130811.587683278","459171.289090013","230701.203961777","1701654.49985405"
"Etrogol","48898.5062983453","72497.9431400706","43750.3886309695","106313.759138442","115577.214939153","84328.1661123644","116126.393676372","135060.232166628","69016.8348596238","86993.8767230018","114716.575175019","119169.076830426"
"Eugenol;4-Allylguaiacol","645760.493892147","766976.137350552","538961.287475697","2315692.13378173","1893646.94014819","1940837.03344183","10425751.586967","14050120.1315808","11913132.4679369","8459049.11638167","8354613.53285682","5477668.89272499"
"Eulatachromene","204068.447971445","337434.396963631","200223.485395065","45662.0502170062","29154.6937885739","55849.2785505397","19123.6338749395","11441.0709536046","47897.0925625645","86747.2955622869","47626.3446228772","272989.816144889"
"F1839-B","1293945.33468634","1725586.84773583","1051565.13258529","1275514.38005359","1448766.18549543","2302201.71100394","975072.055378396","798348.898796156","1286542.25702435","1028042.48313244","881194.669177042","918053.681456528"
"Ficiolide D","3091.36865274583","3135.12055860811","2999.32048592006","3057.28997773335","3038.4173525558","3049.14302007967","424940.213865093","343717.136204968","354417.206273366","83259.7423646812","117949.304256061","281165.701090999"
"forchlorfenuron","462640.632686112","528677.428111757","491012.584374539","510477.232701049","525432.369701548","508178.189035538","540926.610679571","493946.783014221","457131.617352263","499064.220277604","517255.490722941","500350.341170129"
"Furfuranol","528069.54739914","376568.830564077","451488.87782499","585020.829274305","502282.185421484","696937.503949499","12059541.5532065","15715769.0265173","12018647.3886642","13138737.3684172","17556273.8522769","19299762.1230733"
"gamma-Glutamyl-gamma-aminobutyraldehyde","122006.299867389","129675.97948204","101792.123159183","290565.532075339","97072.7643784726","105878.93051992","302149.734469574","401722.247838791","327015.903461372","136026.634548946","186148.341942722","531478.589688285"
"Geranylhydroquinone","1895283.27223896","1612722.2046929","1065873.75744216","232506.426682245","382070.313040642","396287.586943905","39869.3150755496","40728.2945930912","33202.6335103776","313315.096038229","68730.842065292","77562.676252794"
"Germine","195048.905965056","107222.195376502","208290.957462389","133297.582403115","131286.376557791","131172.984488148","80400.1641535763","68642.0954460438","58322.3043190227","74658.2134272242","56862.5467064889","74071.9931175546"
"Globosuxanthone C","4961.45818973843","5103.0196247038","5186.06183371097","4887.56110633468","4804.49100096551","5144.08112393757","1348616.03151487","1127748.0602215","1320281.29058112","1671999.61097314","3872282.05446738","2124671.73576106"
"Glycerol phenylbutyrate","2140690.55685919","4301029.58736086","1261773.72690316","1880173.15055478","1764515.06468322","5843629.64091559","2014369.70596805","1391901.71938464","4191277.78231003","1552854.37774075","1367842.62699836","2002473.68224505"
"Guanosine","3131705.9928517","4594185.83976279","3345198.38192147","3464478.10550882","880313.700608554","2599589.26870759","364562.37497787","564673.591010528","1037784.18123715","1668083.21917185","998253.954211879","908853.810122554"
"Gymnasterone B","168551.143043915","249439.36039369","131530.332508838","3008.44421069756","3120.90986344835","3043.383521492","6296.65353211005","2671.21238540109","4239.8875094515","39812.2720305591","11735.8721108122","103125.911293665"
"H-Thr(tBu)-OtBu","272914.349279373","401416.51759037","329629.023270416","322220.973567015","583285.224793075","388147.097524756","476877.713156595","276524.432668066","587798.85464871","407824.798447817","597354.884008057","321365.440893346"
"hercynine","111966.634096187","89371.9283852775","62538.6210784052","138829.192071321","143416.844419097","136371.390571915","44165.6024445856","63533.2682488115","149501.34592823","94436.1476748996","49910.8152920604","67450.009077743"
"Hexanoylcarnitine","55547.5193487458","134049.362791771","110903.353188716","81473.9361969288","213196.719930004","148847.44150441","440765.412790177","371910.24863806","357035.893611621","561334.559330318","969888.741504756","1022794.21808129"
"hydroprene","171616.927391232","146496.795546728","182818.534970127","102733.30898312","94848.4608269203","77381.5132079146","184073.353955778","245895.219359331","170649.283848362","179532.514572192","149397.688156531","280575.597984554"
"Hydroxymethyldecylparaben","4921445.01595814","5811221.63366665","3458982.90365454","889317.30764772","901014.394442544","775871.064405356","258418.012399133","255915.492821455","191384.738332233","730495.340668954","223982.927019028","412785.98007205"
"Icaridin","391834.523904228","869130.57857371","425172.460435626","395586.833728599","876443.974721483","762354.985333295","678087.606232495","314624.291561009","861029.552009109","595006.796506062","511680.782994611","624834.802804212"
"ID6475000","14675130.3854023","13737038.6586766","12601820.8320309","10658928.8313035","8223821.31904913","7018403.04596936","11612784.5194629","17334363.1287722","15081905.1052086","22689597.8628703","15201589.9443426","25861708.1993773"
"Indole;1-Benzazole","5759473.17756891","2458249.78945958","1435012.63910833","1489574.90020993","1432608.32292454","3054262.33429679","868830.470427917","653852.90112572","955379.198184039","1033076.25504493","1244188.25635705","953806.621811537"
"Indoleacrylicacid","727098.096554468","1538093.04467942","665006.787427901","1345197.35797446","396819.602442387","855496.80394665","240637.233972788","308596.911806153","472670.801920935","468509.025207305","114502.538089038","100540.516549316"
"Indoline","188026.04821322","96280.0242353598","211310.14954422","136115.678173585","132829.505525825","134139.929360358","209443.442738799","344108.15313285","410683.556659707","374658.46622538","293818.296834179","104712.289894493"
"Inosine","3506249.41193503","4194123.07837015","3933478.36275275","5462269.74720902","3238988.19109557","3058633.09466006","143194.821566066","267234.88667262","281841.407388882","691821.831126353","208086.561613413","420918.847441808"
"Isocadinanol A","335731.752592371","152305.025323639","166408.699451117","38319.5739756656","220303.763304915","217895.002845584","89209.7174510917","82743.5054819692","54846.2587514445","141988.704184074","173049.005308119","168975.438077568"
"Isochromophilone B","211228.267370214","204730.016202389","127944.26486968","145823.542095397","203555.213319958","349679.566925086","190042.586936779","144251.864088484","227555.21715191","164399.981439811","153528.037349337","178428.590852798"
"Isoprene","4677804.64619461","3894878.52579523","4250615.73935586","4672253.41134004","5891040.80656228","4735208.70899538","13956794.7494221","9929207.43652468","12663816.8114974","11456545.3136727","10531750.5134117","9368193.94147055"
"L-Hypoglycin","8113149.52047216","3481595.54221479","9986717.88938242","1411630.06865126","1943486.73753168","1696196.7996377","312315.239537715","314628.878933991","194869.442465078","542896.950793392","257975.83004362","697235.810437392"
"L-Kynurenine","628567.383056944","397995.452768057","405685.496528928","199705.893728302","1169537.97866058","1206407.42664498","277579.21313469","501285.284697963","544285.311936335","516177.995864788","269541.755428238","125614.968959142"
"L-Tyrosinemethylester","10244.1750121694","8193.07457768668","8124.94203454496","70873.7869788301","166289.680436432","55156.3604718192","176024.532855852","192336.86144934","173698.455877919","1531855.0629547","687598.965667668","950117.744557373"
"Laingolide","87000.8420444233","96820.6969092608","66306.4507003214","367362.993618931","92829.3883654406","79776.7752954865","80866.7831189542","44454.4345285504","87001.3395689164","112431.011797744","76086.0541429171","54351.9724483846"
"LAURIMINODIPROPIONIC ACID","6208476.74170159","6845737.8249814","5010993.48146627","170922.771646054","198112.195714626","165135.489939338","118279.957351249","156998.535272088","137941.701631859","668563.932920225","88258.9734807052","2216339.10471315"
"Laurolactam","370354.510293375","418567.938656203","439550.270778323","395312.442752322","963698.326256377","747512.779682483","638457.889948476","149504.158306272","525468.133708323","403326.824017526","660379.96352061","465680.559985032"
"Laurophenone","4230961.87014051","3155937.82961049","3009402.08849113","1589752.53732378","953851.542082727","1050743.51148222","310988.434608747","296503.908290923","339737.851794997","778767.84265214","335102.926509067","307789.97484402"
"Lauroylsarcosine","158357.027241821","414581.711464824","179692.429711523","195414.781264518","412874.425656154","355929.313019919","292346.526827708","122216.555309504","486820.650481599","318975.239180305","203390.716252155","271145.648272979"
"Lentzeoside C","62463.5315429419","27552.2649415881","25030.5407492369","97303.2708827057","168403.013343598","94639.1710963035","1306997.56295964","2210042.67606058","1441904.33253717","658554.465075441","669169.630626748","889746.799805399"
"Leptazoline B","7443041.90102335","7075411.20939359","7371836.14628201","7691020.73847354","7510342.24821784","7461456.67621429","7641685.67237157","7740462.32009454","7560462.51991884","7692104.16333777","7629401.34041182","7563815.02090756"
"Leucinamide","627889.498405144","392694.940848411","464654.143613718","39353.1668519812","94941.6260519663","136181.078223291","575944.288814656","1140758.98831247","1098946.47007114","484389.943227309","622695.662044161","45443.6431101551"
"Lupinate","21792.733995186","22102.3071590595","9438.60344358739","15898.2837951188","45196.13222271","38482.5327245071","72344.4866083415","61358.4110223454","36872.9521021871","141545.428258358","34452.5646225713","45357.9469115516"
"Malyngolide","959459.806614579","897453.869128022","794172.551008055","735453.819205468","669649.233971136","579439.41137537","573794.604694201","504493.909258914","591789.7557858","567135.109881766","406154.770995182","555625.897955263"
"Maniwamycin C","1481943.05492033","3140858.11850277","1333936.11302617","2425411.97794995","693525.645980714","1592711.34155865","512974.904736281","619746.296992767","962058.842402873","1721497.05066438","1247473.48611889","462638.222771571"
"Maristachone B","2442826.15202391","1967748.3387125","1532561.15664243","14130906.0571707","4832778.2036347","3877044.59555818","14091819.396921","11903055.3931718","13822573.5875099","6905915.74356755","9486123.58377925","7543849.33104499"
"memantine","79485.2357490263","191938.942592771","77286.8219826806","88563.6928803742","211483.692152417","169148.550550582","130327.950656563","57469.6474116742","217321.636277229","139708.214278028","94748.3917705166","125517.105697855"
"Met-Leu","191867.146945505","323556.492626948","230065.296179874","529367.329328787","61347.6913205866","175800.823763121","98538.6339964883","203693.915056719","378812.448871906","385642.306150562","232684.292187888","28036.781693286"
"methallylamine","4531932.86112939","4164282.36293508","3144358.50558844","3422643.32498923","2333360.99781021","3051628.22846339","1599619.07133461","2091721.23897273","2237625.9565087","3111332.44923179","1784424.22022084","1459872.58999674"
"Methyl 16-hydroxy-12-oxohexadecanoate","5824.18477002803","2932.01597353693","4040.09219174871","2670.20119939117","2738.97832611216","2760.17802557953","2406223.38421123","2736291.16567098","1958548.37694224","3361483.83334948","3250128.30219449","7318911.87682273"
"Methyl b-neuraminic acid methyl ester","9983039.18880754","13177157.0234619","9364247.8977648","16598302.3821291","7760522.4111282","11680484.425284","13145020.5072478","17322678.6412149","17553251.7422065","15766129.2408665","14897768.0536681","9963787.84854496"
"Methyl N~6~-acetyl-L-lysinate","1535095.94285705","2080240.97865408","1312269.47381002","2363001.90663023","747349.03872789","1577488.39879804","165556.333226385","188919.958394107","263328.101009383","142992.306787586","105976.658561802","182280.679066032"
"Methylfarnesoate","3478605.45420325","2876773.96552783","2408283.14203924","905698.721496085","1426835.22074441","1250065.28038995","1011707.88800304","1135416.42125902","765600.214004544","1958514.88705679","1012327.29741303","2267497.41363186"
"Metoprolol","200895.625388725","167952.281282762","203322.577566519","184225.838586098","193383.532987876","193867.565252548","191187.689427706","198477.505488119","218689.808278319","205083.562761517","184285.204102941","198533.644786791"
"MFCD00001109","828039.065205105","992440.173092811","474526.116491638","689179.538630093","567457.447392453","554835.336299618","305761.384706957","307544.261775246","186088.927191474","548499.425328827","265548.474732744","325760.103182857"
"MFCD00021091","537053.450257245","487997.963214846","346993.383096885","234380.645578373","322997.131474604","273297.69110789","82369.0179403658","85630.5741941918","48178.2012891772","134065.863843725","64642.9772581514","73112.047121659"
"MFCD00042968","89031.7425955114","83209.9052416072","88179.2822530307","87636.983462809","68201.9224077087","81040.9105976629","75053.6170042758","84049.0573974758","80403.1529036358","78069.7526482373","82159.5668293726","80404.3183094439"
"MFCD00144215","2156847.95399508","2163676.8288983","2261780.80760017","2109142.74988729","2185744.01978607","2238097.77630184","2010602.62106963","2128844.71900974","2224970.18240746","2224957.86021732","2175757.32600439","2266235.53865485"
"MFCD00270409","7288490.8652779","5425944.01106199","5824507.9715925","3304182.68820762","3731127.17985697","3201999.42110341","3411426.5388669","1793434.34614919","5395399.2062493","4418971.98650934","4155799.04168906","3100384.14807826"
"MFCD00674434","135998.864312629","104562.073091925","134189.930405118","596226.032235293","288470.44807576","361507.950215702","108799.770413223","48456.5848645659","118806.089761342","219159.255743987","191074.614960093","124210.338147492"
"MFCD02675316","33893.4949406781","58309.8927417377","44211.1883784232","53756.4068727108","131334.601804511","96297.3137605505","97171.0524356917","26551.6540780005","162437.15308471","113486.800719986","36583.4251137135","39799.327221197"
"MFCD08272985","37460.7505897435","92711.0518278076","36071.6573764274","35992.6473145122","71557.2596277187","37012.4983840807","69597.9849318459","32605.6039422347","86794.1040386677","48662.1456029491","75269.7691295115","53620.5456878074"
"Mollisinol A","2509.79309178451","2511.77182573824","2650.75061422318","2469.86356272791","2450.25814356873","2413.53461235929","289241.619809565","317112.36898623","245326.259230639","363929.967977095","371420.695275904","635410.687295154"
"momilactoneA","86847.2814755273","256424.857824084","109132.495357193","77686.0418741861","106420.473330198","131481.006144621","89000.6464072932","71959.3320215437","79023.7936611967","81701.4232578183","57820.3403871283","213832.082553085"
"Mucidone","1218829.23020697","1387127.52115593","745176.020818069","970590.791993751","821369.59977592","943726.018001221","327347.955420398","384002.867807933","280326.433468546","525153.458899402","320642.401393919","294491.747999639"
"N-(2-Amino-2-oxoethyl)-N'-cyclododecylsuccinamide","11853374.4295232","11878878.8781917","11808651.4053228","11619241.8420108","11501878.1144691","11670330.7276554","12013754.7243029","11498155.2987291","11806998.7958143","11819135.2037002","12133325.0775801","11736790.8266031"
"N-(2-Hexyl-4-oxo-3(4H)-quinazolinyl)-4-hydroxy-1-isobutyl-2-oxo-1,2,5,6,7,8-hexahydro-3-quinolinecarboxamide","1395716.3710473","720624.470036101","1402832.64193908","951830.885636274","905479.081727351","918498.981710675","564417.207774702","271544.536830342","343093.405335787","1159404.40050187","944561.000863813","882842.056572076"
"N-(2-methyl-3-oxodecanoyl)pyrrolidine","74933.0007378247","187900.094453892","87799.0398383366","85395.2081387881","196103.258153969","173933.336443096","144908.785186061","68008.2488572819","232267.156957653","154077.128557436","105411.731131599","123627.80333668"
"N-(3-{[(Cyclohexylcarbonyl)amino]methyl}-3,5,5-trimethylcyclohexyl)cyclohexanecarboxamide","79109.1713050508","81589.218622458","76765.6282461327","77439.2179632395","83468.2641205509","70258.0876381469","79594.3573984686","81731.9887013929","80475.0765572572","76515.044786239","66932.9561427845","76521.7354905749"
"N-(3-Amino-3-oxopropyl)-2-(N'-hydroxycarbamimidoyl)pentanamide","14217564.1747369","13126359.2929427","8823588.81592962","11576307.9548614","9410413.32554281","8122800.91777525","4604465.85457042","5676016.18768038","6307242.80901006","15991440.7504369","14165386.789966","12623447.7376865"
"N-(5-Amino-3,6-dicyano-2-pyrazinyl)formamide","222991.21250727","197116.810241645","167121.324769787","140090.511679514","127546.38767044","103540.587267027","114925.786213887","115255.947290094","92326.4697576066","92131.3338996722","98373.1581040731","73735.8907582724"
"N-(5-Methyl-1,2-oxazol-3-yl)-4-[(phenylcarbamoyl)amino]benzenesulfonamide","1659384.76853828","1620126.55821771","1580134.81387556","1759239.48922312","1642976.92659431","1667504.57767439","531676.616476628","513743.031488034","517244.475012479","563372.378359463","529568.591976568","531075.21742963"
"N-(6-Aminohexanoyl)-6-aminohexanoate","6260872.2688441","16409715.6649749","7125912.56075311","12056654.7410043","2601163.26705616","6127165.75409096","2931933.00315934","4046277.94081321","7843067.94420824","11339091.2843377","8322863.51623783","1944476.62787193"
"N-[(1-Methyl-1H-pyrrol-2-yl)methyl]-2-[1-(1H-tetrazol-1-ylmethyl)cyclohexyl]acetamide","1272359.31055828","965311.761740061","912204.449953237","138915.039415395","102346.691308187","72003.9962326195","357375.561359425","314237.444662408","256761.739662801","295798.683909389","176375.524465387","689204.972942677"
"N-[2-(1-hydroxy-4-methylpentyl)]acetamide","2760282.56448926","3460754.75872118","2933366.60512848","1353987.22506583","829275.327228309","963869.207763816","2569826.46550241","3749336.59750693","3057407.40984523","4338673.58289227","3224235.69505426","3180117.30433569"
"N-[3-(4,4-Dimethyl-2,5-dioxo-1-imidazolidinyl)-2-hydroxypropyl]-N-(3-nitrophenyl)benzenesulfonamide","2776540.78195776","2781467.07533194","2843591.22366686","2911261.43862347","2853879.45557554","2900609.96823026","2836414.07894597","2827846.94957554","2934618.18486259","3047149.8824536","2807739.0210703","2798190.83586705"
"N-[3-(Diethylamino)propyl]-2-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetamide","3209902.55969395","1946763.42314591","1862853.04878244","903311.444673615","2683585.21659488","2244661.5211963","393547.019935432","297130.983582401","274933.645022298","1069580.25524514","209794.767630086","271709.312673236"
"N-{2-Methyl-5-[(3-methylbutanoyl)amino]phenyl}-9-oxooctahydro-2H-pyrazino[1,2-a]pyrazine-2-carboxamide","4227.9540581788","4141.08304949542","4327.07073993547","4441.26682567797","4123.21800930554","4140.44630581703","1092441.67914932","919176.688133217","993104.288029277","770371.833538929","824812.91109999","1380374.44187533"
"N-{5-[(2E)-1,10-Dihydroxy-2-hexadecen-1-yl]-4-hydroxy-2-oxotetrahydro-3-furanyl}acetamide","50010.0386280675","62983.874247869","54291.1036927573","52926.554057047","69580.1805920713","67620.8947885953","66108.7651387902","64237.629920217","74270.1337516675","65335.978479222","63930.3219706502","71050.5915189342"
"N-Acetyl-beta-D-galactosamine","5345513.48611171","11545881.7317918","5161103.64160589","9438168.20194908","3950047.01018572","7261818.80187236","10918008.6161244","14634162.6197693","11195032.8037954","14054222.802267","16958768.7807482","6294719.60456864"
"N-Allyl-4,6-di(4-morpholinyl)-1,3,5-triazin-2-amine","467820.512354411","361445.630723574","244839.322133733","7557.62086814094","213706.631482028","202935.735757148","123551.662742439","187360.631762396","91520.476838131","365304.528406267","301995.119692034","349290.618089856"
"n-Amylbenzene","3464616.28305772","3658448.83106001","2662708.98531044","716146.037648328","886102.649688727","776864.852491587","279371.879711409","279155.082298399","244157.185591634","717187.201562695","461195.917725918","1386436.9735162"
"N-Benzoyl-l-leucine methyl ester","41214.3818665607","26151.1721009316","22255.8243138471","89827.8184742748","81930.7650579166","48967.2561734721","230638.542640481","239403.70370988","363224.929694807","67793.8416194485","55767.6264114244","64367.207811806"
"N-Benzylmethanimine","3374531.34798986","5829215.41870438","3105238.21370285","3024843.23186336","1705222.91954487","2834963.04020603","961747.572137675","1806205.70494941","2105894.80442846","2022059.96080892","417526.671327621","330181.577485234"
"N-Boc-piperidine-3-methanol","574810.741539441","574741.762358086","380657.119089171","889928.474173623","903062.467124279","809206.348821004","1060274.01209177","895243.051302797","1039046.44736473","432308.86355767","361731.584482958","385760.891740569"
"N-isopentyl-2-(8-(isopentylamino)-1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropurin-7-yl)acetamide","3087032.1071584","2134531.05998586","1790600.21546945","178674.81763281","285970.374939474","223604.983238501","366895.94397308","461373.215817209","306829.115638153","483357.872678183","264009.686254245","1283365.6187499"
"N-lauroylglycine","93906.0529749291","170462.115646094","86395.2700313427","79105.1916534468","193354.793761733","147331.403617151","118421.95869325","76569.6909447629","175015.126804628","129113.514593185","107783.65660667","96314.2725953916"
"N-Methylpyrrolidone","211112931.74817","140805224.674513","252960907.408834","32632928.3772228","37571041.9335762","41607516.7864509","17492644.7345085","10890698.5931984","14028464.9773524","58131951.6605969","39950589.892993","103410292.202954"
"N-Palmitoyl-L-Aspartate","1091636.59207079","1155008.73422825","567060.739772449","239910.835823625","278535.11955306","222761.675487486","51399.1239904599","41159.5372732438","15754.6145127542","178981.908867785","26455.8146581247","60712.6143871341"
"N,N'-1,3-Propanediyldinonanamide","66925.2297478591","56219.5377122834","59288.3439523509","52722.6026914882","48779.9785649379","53804.6705572874","52082.2073339464","55896.084883164","50805.1048368637","57108.8070526791","51770.2592065582","58925.1672153713"
"n,n-diethyl-4-((2-methoxy-4-nitrophenyl)azo)aniline","2807.37836140697","2809.00998370397","2731.72444169701","2732.84589305548","2729.74036412993","2735.27943146319","358866.347717193","245331.660957504","255780.410412008","133069.452784504","187636.075903185","459956.307984511"
"N,N,N',N'-Tetrakis(2-methoxyethyl)malonamide","8318901.8222211","8865504.73469418","4562322.14558468","8810872.51156077","6434032.91200731","6047361.8113678","3650823.38401966","3790058.35182858","2323394.64061635","5355074.21792803","2970183.16869481","3492031.25663856"
"N2-Acetyl-L-aminoadipate","25417529.186456","45622391.5906213","23859544.0929255","67142419.5914096","19219048.5770323","33224916.5748463","43220654.7755623","59899098.4721156","50093161.27549","55747167.3233809","63933015.8685944","26431111.9290307"
"N5-Ethyl-L-glutamine","63537.9191603307","69362.4407195934","59800.8836441522","36844.3384028292","17290.7780010988","29316.0924251667","1002080.85272457","954434.901830915","1523962.00780724","989489.328967067","793752.16723342","119777.450194759"
"Nalpha_Nalpha-Dimethyl-L-histidine","165970.2994312","89344.8727037405","16138.7115529311","227770.676356945","192688.576700435","158164.468110129","162629.925984236","135861.578281976","85183.0744181019","492987.414485357","194841.272890894","530636.030862018"
"Nb-acetyltryptamine","41348.4494807011","29284.4334131041","26658.6191829067","59491.0087782484","78470.7680054221","51234.4632971132","185102.834026319","176891.218482649","168544.766647819","87142.6236934868","102612.690206021","103532.058436626"
"Neolymphostinol C","2781.20796643315","2887.44915029541","2711.3080858103","2711.08173811001","2738.38433826456","2687.29138134788","6688446.35176016","5747955.38962669","5255389.62221398","1861303.31533091","3724190.3961325","6731421.23699094"
"Nigerapyrone C","2842.55919299244","2881.47448440471","2817.98279173543","2889.62913997961","2894.36834525408","2846.77796029193","892407.592933625","981044.694056648","708719.571138191","1890737.40254293","3804552.27428491","2190965.07117369"
"Nodulisporipyrone B","335562.963755926","314158.770450556","213273.421776658","546438.920679858","707999.182630883","459300.686578474","4565252.90058472","7808008.43239224","5278357.2678376","2484002.315355","2165974.99958436","2909375.62478325"
"Nonane-4_6-dione","1159251.39461586","2446962.42996358","1221406.67236456","163315.608681754","411408.565776937","311734.010027563","229522.629635114","290902.450289519","244822.113241505","438900.209136043","200313.520493943","1253347.83742424"
"Norepinephrine(Noradrenaline)","204244.854307231","196589.564701187","115298.497424309","535906.379753724","300907.614727231","343536.853312237","279421.096049408","253709.299573639","342504.418625067","228427.899775499","161935.653060083","254078.311765473"
"Not named","367707.827821535","972399.428125024","250689.28409198","4461967.41833227","728587.220650941","589022.597293717","5639261.75485825","4850607.6913495","4307705.67210939","2326242.39827989","3749265.44720372","4577500.66243158"
"NP-006175","6671.0886275536","2995.53767442591","3047.72644688756","3063.94841913119","3073.81880022087","2976.26800541347","4728909.73633858","2953482.17387453","3585284.41207337","2813788.89377909","794720.035284146","2743026.15240342"
"NP-011548","4835152.65499553","3534363.09876346","3197603.00069449","2477292.86281194","998640.054842246","1054764.14256842","992535.784743672","723514.818165089","1078557.98697451","679993.475718968","395447.140410282","286637.850396391"
"NP-014287","34300803.0105809","37483049.7437909","28831293.4590324","20735630.6851608","14178408.9887085","16279950.0536323","9314852.66576671","6318032.17219663","10308742.6720318","11150345.6215166","5430201.89986998","7185093.32779772"
"NP-020156","21907394.0051234","29828536.138159","21370107.7108363","43032514.1501041","11957337.0136347","11691030.2771058","33462031.5721667","49971468.4578087","51722622.5634528","79180344.8269529","66795711.9012214","73140848.1659174"
"NQ8650000","1585679.33272816","9388272.72849117","1511632.96136987","20178225.1079132","3067872.3884062","6307696.00939981","532304.839124604","922855.680365241","1253860.41415867","4547671.71164718","666642.657555045","6683503.33653843"
"O-Propanoylcarnitine","1615916.19230637","2136769.63205887","1566361.87026582","2565824.47056856","1023963.62564403","858174.939138033","2839464.28182297","5426869.15618174","4715401.80213362","3253271.17110883","2434832.42028338","2763917.9228299"
"Oblongolide O","136863.219419571","194111.042845439","152971.772279892","11334.7319483447","7493.29151127551","8860.95879369495","121100.881063933","106382.972331881","66213.4541871147","171924.169169015","202482.541291025","261743.679259991"
"Ochratoxin B","3350.10240421904","3383.90004866856","3325.25537845478","4780.62520694742","3490.68714086361","4230.93400429283","459772.965968571","324897.720284564","463647.143047134","165087.972514325","111786.677624999","216970.328138579"
"Octyl 2-acetamido-2-deoxy-beta-D-glucopyranoside","80248.1572531901","240273.954069913","65579.3540683701","64281.7257927528","212808.219522075","117760.39793388","101501.985341559","244934.628973668","283674.520347584","166025.454191392","72016.4511225736","911465.986640769"
"P-Hydroxybenzamide","5263386.03153095","9987111.9810346","5000942.58534271","9135013.40971661","3807852.06630246","6930953.57583853","9517767.41048877","13188358.6028676","10537099.91359","12025163.1139612","14781425.9796407","5383521.3291753"
"p-Xylene","185710.319275887","193739.926797002","172932.236555016","392667.822329039","167480.231522412","158689.932016932","2659613.96391561","2641935.99613521","3034608.26849301","1491478.05504521","916633.467645232","264490.165005911"
"PALGLY","776155.377443457","814044.224309569","749808.54712483","530455.523084682","421761.437113906","451272.065325806","130373.534731767","114265.624871964","177000.051949033","120649.303802831","97788.164244975","104385.959442678"
"Palmitoleicacid","2663295.70167926","2109213.42737114","2273430.57757825","1333041.40792153","819542.692274418","790758.512336009","445297.098750702","327504.936891665","388871.387643071","535436.953617567","326435.595453757","496548.468221595"
"Pantothenicacid(VitaminB5)","1928697.95493011","2027500.65962848","1629363.26203354","850830.963100371","881280.015133856","891867.971906926","5432168.45852473","2628748.99469465","6038700.11503721","1409587.5913598","5266564.98599567","9346490.31261592"
"Pantothenol","283015.044837715","356784.765597046","310582.682042743","100229.418187121","146321.635306582","144116.59903636","119662.773846492","118239.578860192","69953.298907176","131591.219720037","113596.529024429","254429.04144567"
"Peaurantiogriseol F","1070214.70083364","856783.891999609","894660.502799741","65058.2149387569","179636.21233954","135493.667517883","122501.977566569","122359.218479968","122525.156129132","88248.6236684859","100998.060865803","74935.7413514953"
"Penicipyranone","495056.895175597","543388.225072169","233700.129483292","2882503.21806482","2220133.67763314","2214119.56152762","3630747.79991583","4776968.75410376","4267513.02487513","2731059.07970177","2635344.45300452","1756471.96891033"
