"name","area_11_1_856_S25_noOTA","area_11_2_856_S25_noOTA","area_11_3_856_S25_noOTA","area_11_1_15_S25_noOTA","area_11_2_15_S25_noOTA","area_11_3_15_S25_noOTA","area_11_1_92_S25_noOTA","area_11_2_92_S25_noOTA","area_11_3_92_S25_noOTA","area_11_1_856_J25_OTA","area_11_2_856_J25_OTA","area_11_3_856_J25_OTA","area_11_1_15_J25_OTA","area_11_2_15_J25_OTA","area_11_3_15_J25_OTA","area_11_1_92_J25_OTA","area_11_2_92_J25_OTA","area_11_3_92_J25_OTA"
"group","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_noOTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA","cD_OTA"
"Tolycaine","327980.406763217","653506.162908085","714835.660633707","1892009.69745065","986005.604961419","1304023.32639416","1147073.04777263","1944929.58563095","3939434.63467916","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Trans-6-hydroxymethyl-3-methyl-7-oxo-undecan-4-olide","1138994.87225023","1028298.05466924","1143795.51261024","240666.186362262","240830.399881437","265992.68269434","168334.230023615","203213.261517622","279627.644740096","1331518.63858012","1726753.94789088","1672869.07949374","785212.493272441","419334.70813858","573202.000247411","1167069.34387757","1346668.68224893","1196076.77713047"
"Trans-7,9-dihydroxy-3-methyl-8-oxo-dodecan-4-olide","233857.315888755","181888.03806142","186880.176385432","163539.295009075","148026.523378166","191519.229240315","47892.3565175244","68430.8767919979","82029.5341784635","328589.521030184","167743.739337664","322966.621310765","196641.116737726","187111.383699312","228592.453309659","85866.179345165","273415.382630483","95540.8799091252"
"Trans-9-hydroxy-3-methyl-8-oxo-dodec-trans-6-en-4-olide","254343.184466577","261637.896356457","271441.682954487","248181.843737628","253006.087914092","276184.67271172","109444.049024473","117972.789970264","134960.814630374","293288.459844291","172891.855282788","263072.769693319","703756.944325272","592495.664664185","813519.954894771","235035.533604301","761133.923880753","221371.256605637"
"Triacsin B","8546.88601033138","47090.8961752244","51439.3578458901","177762.196862804","91896.5473836053","43097.6696191654","429396.882797419","286125.562435249","350082.853893647","9617.94647097251","102355.022766627","137925.811354385","621225.323135162","25700.3743007377","431362.942435076","130121.69919755","140574.139377085","258148.081678602"
"Trichodermaketone D","49026.4009147671","33709.4113869575","49177.6588934862","121521.276963582","97396.6970620343","98683.4493779763","107486.020459105","125420.239911348","167087.194085727","137638.273177672","319296.303125681","202389.577205949","42792.4827498625","22484.4777680219","58301.0964950529","372470.90248642","911040.46362885","339982.386617759"
"Triethyl orthoformate","1411996.13762461","1382630.37295416","1385772.42107051","1336287.84133518","786264.100069574","1032211.15501351","1354763.97299824","1264044.5935147","1327695.3575071","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Triethyleneglycol di-n-heptanoate","1606576.36350644","1527121.55267568","2016690.35383012","1538264.59631754","1765875.42839672","2348035.99898838","1541844.75976047","1457203.93223973","1759232.04986036","834821.712124107","219905.470920118","539585.514525273","1460929.57689744","1782980.4462304","1723481.96668874","1535518.0495936","1425266.26751186","1599702.72007499"
"Trileucine","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","64873.6839007763","70075.3762388965","3935.81762088957","72070.2056325256","70954.3345394562","3959.70480076749","28654.3694072788","3993.67474958019","72276.3058410072"
"trimethylsilylisocyanate","4737546.23373405","5467382.94352815","6154025.2112588","3345078.64077642","2156830.06821192","1375538.11695881","3603058.28826796","1165143.43648579","4807388.84382096","3593137.68756008","4554866.99578049","4757717.31163679","4690501.31995144","5067249.52206198","2166145.88074681","4015965.84943611","5060047.07386807","4023452.4959292"
"Triphenylphosphine oxide","452448.421435695","563404.397420215","587610.119178564","470768.985225917","609126.389476369","579633.398224216","904509.488903917","476836.396022582","519975.768632168","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Tris(hydroxymethyl)aminomethane","599996.040856849","155592.556768964","334634.553276497","59925.4909587513","81956.6128336284","133393.685516643","94850.9350902462","126351.644581546","41716.9114678677","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Turbomycin A","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","796977.161488198","877700.239047081","807138.0075518","876241.483986347","952376.357259676","828035.102933469","891108.671490089","860102.430177476","839354.346097899"
"UK4725000","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","505060.554039407","189807.308918514","328142.023173763","817440.914777487","980883.019106632","751862.217044302","278646.42467115","314038.257831258","293965.980676289"
"Umbilicaxanthone B","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","81734.3770660324","25722.4147470942","45198.4891117683","30056.9797426319","34051.7778254354","34683.6126097895","47682.5893261544","97123.6250360615","39752.2935468594"
"Undecanophenone","82233.2830689388","90104.8937886352","79933.4108075763","39176.3383880282","34574.2912423869","44303.6435221346","25754.0253388322","24490.9147569068","34322.7235724238","54653.9343170652","21120.8809812362","37730.2309919197","34477.4091666183","25188.5907409045","44608.9195647641","29830.3559481077","60748.7192545919","35453.3947657114"
"Uracil;2_4-Dihydroxypyrimidine","4346010.06822226","4707311.38723212","5029383.27585054","8834384.86209721","11889410.6142461","19522091.2850022","5129394.58019747","9360639.70596961","12045841.7582808","6538059.963338","5534151.1413413","6385016.3900501","8636808.34972876","4636322.64057868","16866837.032106","11958439.1050426","19687991.9888397","10053804.7199724"
"Urapidil","732974.494657143","521700.298696147","646673.147945806","689173.233560126","678929.496868023","807484.735724791","298607.46845873","292632.626145591","340457.375763488","766164.733271945","302332.694347506","585122.934167927","912701.281675854","774852.045003567","971209.490077619","467221.952479058","538091.691759497","551793.540641077"
"Urdamycin N3","403726.902464125","455008.981087195","607196.883493279","3345.09848396836","3358.47314126522","3469.85796095533","3389.88176335724","3423.02165410031","3508.40111357576","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"UW7525000","19095.1785574464","6839.8786511437","7829.73220341092","1335673.16220473","543865.152212689","664829.039293336","431268.010270818","114937.195477281","148953.755299886","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Validoxylamine G","90494.9115030302","107232.659516338","146519.811934087","166813.176442753","265522.26971137","353688.923218885","111190.612639821","386446.637610585","566221.724714111","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"Valsafungin B","341126.162910128","263243.444530537","312964.826888906","116519.483432273","3864.71210338276","10258.7955092308","236507.110110081","76002.0426406159","121758.022534794","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
"VC","1475034.65375722","1356336.67368082","1488421.09096453","1532079.61113221","1581119.99342513","964560.265193122","214829.619930538","80578.4256834048","83065.3645488732","5614796.35514288","378891.676470276","403620.680096183","5322760.44541157","1426355.47143623","5278977.32945932","206364.552703516","1512041.96948697","140361.853273105"
"Vermistatin","988299.559416619","948414.699988443","895593.853252429","280911.963809324","285020.105416247","331244.425189322","83858.8899415257","49252.1743942612","76921.9551897989","1037175.95647428","408440.157143926","778982.641795284","556799.295904272","436635.293644713","590848.913410228","84387.9762544065","238825.497747693","71430.3323859746"
"Verrucine B","376048.147929653","250374.03305726","315653.336141706","322354.368095787","351123.486788624","429198.903871607","76945.2180027109","69475.0413250506","82284.9637893666","633864.854197552","285241.204017415","433372.567316406","1037562.47864139","730346.324462983","1211076.59286841","229399.831691103","282098.125377435","292944.207419031"
"Virescenoside U","48283.2309994161","40226.4445502864","42296.9118573397","82456.3324202696","6730.63787292286","6047.25677217669","60964.3271005996","8879.22771558677","7313.31555388078","147102.285198868","102470.295588974","36007.0571967495","154945.142134646","135907.714349303","46153.7424223541","96951.1263522374","55749.6611537625","126286.066362453"
"Virescenoside Z8","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","97994.2901727942","72890.9276296195","79918.2847599413","107338.366642315","98908.5040266987","85653.3533341856","39688.4528366424","60017.597890411","40092.4523124787"
"Vulgaredilone","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","62873.0952629135","8794.80891791816","22912.8053407456","23914.0890434861","6447.31009792703","28618.0836089852","46140.9601370437","72496.4187356119","78157.571735997"
"Waikialide B","351021.10120092","373215.798285745","430631.120091269","143128.542556003","122234.863999538","127261.561247606","114438.664900406","119238.336353648","183749.0752283","393405.110239427","384309.911578739","240812.557945917","103681.042766393","42346.9567420293","120331.251726361","271261.159528783","378616.305895082","351398.23673376"
"WY2635000","48923.292376996","52477.0212469291","61548.5287438579","128782.192074108","117791.629666101","164259.777121524","121629.095249016","130098.873953413","169201.122993923","136991.334652771","41859.1838020619","65948.9250109015","263075.16661911","223359.443943925","276529.957117813","76950.2082344146","136231.859916129","60098.5994438622"
"Xamoterol [USAN:BAN:INN]","42746.774236284","63417.7455049727","67416.0850881885","209052.126621104","465019.360848159","544699.155479843","389755.821563253","781790.747496838","880665.253156146","38166.2936477443","609718.763650829","973836.815258347","798279.783080748","1124523.02500427","1916582.33942221","1883642.12929279","7841235.85708986","1642907.20060166"
"Xanthine","5258944.56139203","6218651.51337817","6015438.62972323","16936819.3146642","10612900.128396","14600638.5046503","11176904.4884912","12445952.6477967","22299839.3382476","8451834.98434023","12508250.7576534","8241321.63090243","13817204.4248263","9016062.38121384","18473615.2508841","19215648.2549868","27719513.28369","18623389.706377"
"Xenocyloin E","143470.798754056","107073.881759079","128189.844471848","47724.7998415254","57281.0189078955","47663.2542944738","64132.7235134327","47734.3443939339","62317.1094959547","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678","372.509366963678"
